what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363281929093
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363281929113
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363281932403
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363281932633
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363281932663
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363281935293
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363281936114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363281937214
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363281937444
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363281937464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363281942774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363281953525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363281980858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282009591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363282013242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282013642
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1363282048066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282108422
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282110692
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282110862
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282110902
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282111022
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282112442
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282112462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282122893
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363282132934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282134544
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363282134714
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363282134734
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282134894
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363282135635
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363282135655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282140005
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282140206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282145606
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282145806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282148606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282557790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363282561110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282589203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282660281
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363282661631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363282663482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282663932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282845174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363282845904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282846284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282983738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363282985598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363283726801
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363283730781
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363283732931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363283738072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363283973938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363283984079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363283985029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363284025463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363284026053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363284026453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363285031861
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363285037612
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1363285041022
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1363285041042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363285043512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287085148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287094109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287485660
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363287488751
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363287488931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287497263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287539277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363287559359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287560010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287643378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287644438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287659090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287659500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287707224
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1363287708335
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1363287708505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363287710545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287710935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287711975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287712175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287716025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363287719726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287720326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363287848979
